,0
news_C_64521.txt,chat_F_142685.txt
reviews_F_8612.txt,chat_huma_41627.txt
wikipedia_huma_30841.txt,chat_huma_41627.txt
reviews_huma_82449.txt,chat_huma_41162.txt
literary_B_22742.txt,chat_huma_17177.txt
wikipedia_E_60908.txt,chat_D_50004.txt
literary_F_37286.txt,chat_huma_41627.txt
reviews_D_88025.txt,chat_huma_41627.txt
wikipedia_huma_58892.txt,chat_huma_41627.txt
reviews_huma_139568.txt,chat_huma_128729.txt
news_D_10936.txt,chat_huma_41627.txt
wikipedia_F_136339.txt,chat_huma_41627.txt
reviews_huma_75426.txt,chat_huma_41627.txt
wikipedia_huma_50864.txt,chat_huma_41627.txt
reviews_huma_22501.txt,chat_F_59684.txt
literary_D_56909.txt,how-to_huma_137140.txt
literary_huma_59762.txt,chat_huma_41627.txt
news_A_27409.txt,chat_huma_41627.txt
tweets_huma_26537.txt,chat_huma_128729.txt
wikipedia_D_72714.txt,chat_huma_41627.txt
wikipedia_huma_1340.txt,chat_huma_41627.txt
wikipedia_huma_52601.txt,chat_D_103697.txt
literary_huma_57977.txt,chat_huma_41627.txt
literary_A_105027.txt,chat_huma_41627.txt
reviews_huma_28411.txt,chat_huma_41627.txt
wikipedia_C_58188.txt,chat_A_54901.txt
literary_E_47495.txt,chat_huma_41627.txt
wikipedia_B_122691.txt,chat_huma_41627.txt
news_E_96032.txt,chat_huma_41627.txt
tweets_huma_127946.txt,chat_huma_148655.txt
tweets_huma_103370.txt,chat_huma_15763.txt
news_huma_33824.txt,chat_huma_17177.txt
wikipedia_D_145839.txt,chat_huma_41627.txt
literary_huma_123086.txt,chat_huma_41627.txt
literary_A_124890.txt,how-to_C_47238.txt
wikipedia_huma_152917.txt,chat_huma_41627.txt
news_A_96193.txt,chat_huma_41627.txt
news_D_23069.txt,how-to_huma_137140.txt
reviews_huma_41033.txt,how-to_C_47238.txt
wikipedia_huma_47280.txt,chat_huma_41627.txt
wikipedia_huma_63399.txt,chat_huma_41627.txt
literary_huma_6347.txt,chat_huma_41627.txt
reviews_huma_28046.txt,how-to_C_47238.txt
wikipedia_C_37368.txt,chat_huma_84158.txt
wikipedia_huma_53055.txt,chat_huma_41627.txt
news_huma_81629.txt,chat_D_32898.txt
reviews_huma_51181.txt,chat_huma_41627.txt
reviews_A_115825.txt,chat_D_50004.txt
wikipedia_huma_109036.txt,chat_huma_41627.txt
reviews_huma_104534.txt,chat_huma_41627.txt
news_huma_142352.txt,chat_huma_41627.txt
wikipedia_C_47414.txt,chat_huma_41627.txt
reviews_A_83127.txt,chat_huma_128729.txt
news_D_9823.txt,chat_huma_41627.txt
news_E_110074.txt,chat_huma_41627.txt
wikipedia_B_142056.txt,chat_huma_41627.txt
tweets_huma_133226.txt,chat_huma_84112.txt
wikipedia_B_131547.txt,chat_huma_41627.txt
wikipedia_E_19469.txt,chat_huma_41627.txt
wikipedia_huma_36534.txt,chat_huma_41627.txt
wikipedia_B_12777.txt,chat_huma_41627.txt
literary_huma_17136.txt,chat_huma_41627.txt
reviews_huma_152085.txt,chat_huma_41627.txt
news_huma_22181.txt,chat_huma_41627.txt
tweets_E_22474.txt,chat_huma_41627.txt
reviews_B_28296.txt,how-to_C_47238.txt
literary_huma_113581.txt,chat_huma_41627.txt
reviews_huma_52848.txt,chat_huma_41627.txt
wikipedia_huma_14694.txt,chat_huma_41627.txt
literary_A_25862.txt,how-to_huma_137140.txt
news_D_67764.txt,how-to_huma_137140.txt
literary_F_119001.txt,chat_huma_128729.txt
literary_huma_85749.txt,how-to_C_47238.txt
literary_C_84415.txt,chat_huma_41627.txt
literary_huma_79788.txt,chat_huma_41627.txt
wikipedia_huma_37141.txt,chat_huma_41627.txt
wikipedia_D_59114.txt,chat_huma_41627.txt
literary_C_84702.txt,chat_D_50004.txt
reviews_huma_113927.txt,how-to_C_47238.txt
tweets_huma_96276.txt,chat_huma_41627.txt
reviews_F_102480.txt,chat_huma_41627.txt
literary_huma_86444.txt,chat_huma_41627.txt
literary_huma_34493.txt,chat_huma_41627.txt
literary_B_42031.txt,chat_huma_41627.txt
literary_huma_113898.txt,chat_huma_41627.txt
tweets_E_12381.txt,chat_huma_41627.txt
news_D_52781.txt,chat_huma_41627.txt
reviews_huma_72939.txt,chat_huma_41627.txt
news_F_11474.txt,chat_huma_41627.txt
literary_E_24009.txt,chat_D_50004.txt
reviews_huma_81783.txt,how-to_C_47238.txt
wikipedia_huma_108865.txt,chat_huma_41627.txt
literary_huma_33299.txt,chat_huma_41627.txt
wikipedia_A_64113.txt,chat_huma_41627.txt
news_D_106577.txt,chat_huma_41627.txt
literary_F_21575.txt,chat_huma_41627.txt
reviews_huma_819.txt,chat_huma_41627.txt
tweets_huma_67845.txt,chat_F_59684.txt
news_E_88567.txt,chat_huma_17177.txt
wikipedia_B_117393.txt,chat_huma_41627.txt
reviews_D_108793.txt,how-to_C_47238.txt
wikipedia_E_125623.txt,chat_huma_61886.txt
news_huma_88384.txt,chat_huma_41627.txt
reviews_A_57447.txt,how-to_C_47238.txt
news_C_112277.txt,chat_F_39500.txt
wikipedia_huma_150137.txt,chat_huma_41627.txt
literary_C_61770.txt,chat_huma_61886.txt
news_B_59912.txt,chat_huma_41627.txt
tweets_huma_80691.txt,chat_huma_41627.txt
literary_B_40785.txt,chat_huma_41627.txt
wikipedia_huma_115856.txt,chat_huma_41627.txt
wikipedia_B_17389.txt,chat_huma_41627.txt
news_huma_24831.txt,chat_huma_41627.txt
literary_F_19739.txt,how-to_huma_137140.txt
wikipedia_huma_122001.txt,chat_huma_41627.txt
reviews_A_73085.txt,chat_huma_128729.txt
literary_E_30389.txt,how-to_C_47238.txt
reviews_F_139343.txt,chat_huma_41627.txt
news_huma_84219.txt,chat_huma_41627.txt
news_D_67059.txt,chat_huma_41627.txt
news_F_98466.txt,chat_huma_41627.txt
reviews_huma_147012.txt,chat_huma_41627.txt
reviews_huma_126536.txt,chat_huma_41627.txt
literary_huma_24721.txt,chat_huma_41627.txt
news_huma_35377.txt,chat_huma_41627.txt
wikipedia_C_141698.txt,chat_huma_41627.txt
literary_huma_125724.txt,chat_huma_41627.txt
wikipedia_C_13172.txt,chat_huma_41627.txt
wikipedia_huma_39048.txt,chat_huma_41627.txt
tweets_D_61418.txt,chat_huma_41627.txt
reviews_huma_139297.txt,chat_huma_91935.txt
news_D_94740.txt,chat_huma_41627.txt
literary_F_86563.txt,how-to_huma_137140.txt
literary_huma_151207.txt,chat_huma_41627.txt
news_C_138594.txt,chat_huma_91579.txt
news_huma_130544.txt,chat_huma_41627.txt
reviews_C_113709.txt,chat_C_16200.txt
reviews_huma_109588.txt,chat_huma_41627.txt
wikipedia_huma_13788.txt,chat_huma_41627.txt
reviews_C_54664.txt,how-to_huma_79774.txt
wikipedia_F_69944.txt,chat_huma_41627.txt
news_huma_101678.txt,chat_huma_41627.txt
literary_huma_59178.txt,chat_huma_41627.txt
literary_huma_61583.txt,how-to_huma_137140.txt
tweets_E_84806.txt,chat_D_50004.txt
tweets_huma_51360.txt,chat_huma_41627.txt
news_huma_38878.txt,chat_huma_41627.txt
literary_A_26243.txt,how-to_C_47238.txt
reviews_D_81589.txt,chat_huma_41627.txt
reviews_C_144448.txt,how-to_C_47238.txt
tweets_E_39448.txt,chat_huma_85385.txt
wikipedia_B_33830.txt,chat_huma_41627.txt
literary_C_27754.txt,chat_huma_41627.txt
literary_E_125498.txt,chat_huma_41627.txt
literary_E_59445.txt,how-to_C_47238.txt
reviews_huma_21427.txt,chat_huma_41627.txt
news_F_24350.txt,chat_huma_41627.txt
reviews_huma_68039.txt,how-to_C_47238.txt
news_huma_23951.txt,chat_huma_41627.txt
wikipedia_huma_96237.txt,chat_huma_41627.txt
news_huma_105353.txt,chat_huma_41627.txt
reviews_C_100507.txt,chat_huma_17177.txt
literary_huma_107353.txt,chat_huma_41627.txt
literary_F_16864.txt,how-to_huma_137140.txt
reviews_huma_59520.txt,chat_huma_41627.txt
tweets_huma_73942.txt,chat_huma_41627.txt
wikipedia_D_41654.txt,chat_huma_41627.txt
wikipedia_E_140757.txt,chat_E_76485.txt
reviews_F_32047.txt,chat_huma_41627.txt
reviews_huma_75930.txt,chat_huma_41627.txt
literary_huma_115201.txt,chat_huma_41627.txt
news_C_139553.txt,chat_huma_41627.txt
reviews_huma_115017.txt,chat_huma_41627.txt
reviews_huma_50490.txt,chat_huma_41627.txt
news_A_110784.txt,chat_huma_41627.txt
news_huma_76995.txt,chat_huma_41627.txt
news_huma_100148.txt,chat_huma_41627.txt
news_huma_106064.txt,chat_huma_41627.txt
news_huma_38688.txt,chat_huma_41627.txt
literary_huma_100690.txt,chat_huma_41627.txt
news_huma_66415.txt,chat_huma_41627.txt
reviews_D_110211.txt,chat_huma_128729.txt
wikipedia_huma_115432.txt,chat_huma_41627.txt
news_A_146781.txt,chat_huma_41627.txt
literary_F_34908.txt,chat_huma_41627.txt
news_huma_7685.txt,chat_huma_41627.txt
wikipedia_B_91553.txt,chat_D_50004.txt
news_D_77724.txt,chat_huma_41627.txt
news_huma_27725.txt,chat_huma_41627.txt
wikipedia_huma_118943.txt,chat_huma_41627.txt
reviews_huma_30928.txt,chat_huma_41627.txt
literary_huma_84010.txt,chat_huma_17177.txt
literary_huma_101452.txt,chat_huma_41627.txt
literary_huma_30044.txt,chat_huma_41627.txt
reviews_huma_121128.txt,chat_A_28305.txt
tweets_huma_38201.txt,chat_huma_41627.txt
news_F_129285.txt,chat_huma_41627.txt
wikipedia_huma_57824.txt,chat_huma_41627.txt
news_huma_124562.txt,chat_huma_41627.txt
literary_D_73523.txt,chat_E_9276.txt
reviews_D_115623.txt,chat_huma_41627.txt
literary_C_141955.txt,chat_huma_41627.txt
literary_F_100773.txt,how-to_huma_137140.txt
news_huma_129722.txt,chat_huma_41627.txt
reviews_C_118227.txt,chat_D_50004.txt
wikipedia_huma_132068.txt,chat_E_76485.txt
news_F_33357.txt,chat_huma_41627.txt
news_A_50188.txt,chat_huma_41627.txt
literary_D_26806.txt,chat_huma_61886.txt
news_huma_67785.txt,chat_D_50004.txt
wikipedia_F_117951.txt,how-to_huma_137140.txt
news_C_127379.txt,chat_huma_41627.txt
literary_huma_144030.txt,chat_huma_41627.txt
news_huma_142611.txt,chat_huma_41627.txt
reviews_huma_13519.txt,chat_huma_128729.txt
wikipedia_huma_21701.txt,chat_huma_41627.txt
literary_huma_40159.txt,chat_huma_41627.txt
literary_huma_42188.txt,chat_huma_41627.txt
literary_F_9656.txt,chat_huma_41627.txt
reviews_F_141681.txt,chat_huma_17177.txt
tweets_huma_79638.txt,chat_huma_41627.txt
news_D_95427.txt,chat_huma_41627.txt
literary_F_111005.txt,chat_huma_41627.txt
tweets_D_144885.txt,chat_huma_84112.txt
reviews_huma_30284.txt,chat_huma_91935.txt
tweets_huma_78755.txt,chat_huma_128729.txt
wikipedia_huma_145516.txt,chat_D_50004.txt
reviews_huma_950.txt,chat_huma_41627.txt
wikipedia_huma_116354.txt,chat_huma_41627.txt
reviews_huma_106962.txt,chat_huma_41627.txt
wikipedia_C_50812.txt,chat_huma_41627.txt
literary_huma_125294.txt,chat_huma_41627.txt
tweets_huma_110152.txt,chat_huma_41627.txt
reviews_huma_101061.txt,chat_huma_17177.txt
literary_D_67502.txt,chat_huma_41627.txt
wikipedia_B_98931.txt,chat_huma_41627.txt
wikipedia_huma_96653.txt,chat_huma_41627.txt
wikipedia_F_117054.txt,chat_huma_61886.txt
literary_F_23028.txt,chat_huma_17177.txt
wikipedia_huma_42868.txt,chat_D_77969.txt
news_huma_77206.txt,how-to_huma_137140.txt
reviews_huma_87309.txt,chat_huma_41627.txt
reviews_A_98724.txt,chat_huma_128729.txt
tweets_huma_147845.txt,chat_huma_26039.txt
literary_E_16230.txt,chat_E_76485.txt
literary_B_38038.txt,chat_huma_41627.txt
news_huma_10664.txt,how-to_C_24640.txt
reviews_huma_80449.txt,chat_huma_41627.txt
news_E_47487.txt,chat_huma_41627.txt
news_A_116099.txt,chat_huma_41627.txt
wikipedia_B_58471.txt,chat_huma_128729.txt
literary_F_99930.txt,chat_huma_41627.txt
tweets_huma_7605.txt,chat_F_142685.txt
reviews_huma_118682.txt,chat_huma_41627.txt
literary_huma_102922.txt,chat_huma_41627.txt
news_huma_77081.txt,chat_huma_41627.txt
news_huma_8341.txt,chat_huma_41627.txt
literary_D_131411.txt,how-to_C_47238.txt
wikipedia_huma_34918.txt,chat_huma_41627.txt
news_huma_30931.txt,chat_huma_41627.txt
reviews_huma_21196.txt,chat_huma_41627.txt
wikipedia_D_99293.txt,chat_huma_41627.txt
news_C_111744.txt,chat_F_59684.txt
news_B_662.txt,chat_huma_41627.txt
tweets_huma_21222.txt,chat_huma_41627.txt
tweets_E_49016.txt,chat_A_112848.txt
literary_huma_33643.txt,chat_huma_41627.txt
reviews_huma_73684.txt,chat_huma_41627.txt
wikipedia_huma_26660.txt,chat_huma_41627.txt
news_huma_50624.txt,chat_huma_41627.txt
wikipedia_huma_84238.txt,chat_huma_41627.txt
reviews_D_38291.txt,chat_huma_41627.txt
literary_F_85007.txt,chat_huma_41627.txt
wikipedia_huma_55776.txt,chat_huma_41627.txt
wikipedia_D_18108.txt,chat_huma_41627.txt
wikipedia_B_56779.txt,chat_huma_41627.txt
news_huma_51040.txt,chat_huma_41627.txt
wikipedia_huma_60915.txt,chat_huma_41627.txt
tweets_D_96490.txt,chat_huma_52459.txt
reviews_F_141726.txt,chat_huma_41627.txt
news_F_99103.txt,chat_huma_41627.txt
news_F_38244.txt,chat_huma_41627.txt
reviews_D_111409.txt,chat_huma_41627.txt
wikipedia_E_83284.txt,chat_huma_17177.txt
reviews_F_89026.txt,how-to_C_47238.txt
literary_B_45852.txt,chat_huma_41627.txt
news_huma_136923.txt,chat_huma_17177.txt
reviews_huma_56597.txt,chat_huma_41627.txt
news_F_85485.txt,chat_huma_41627.txt
reviews_B_41818.txt,chat_huma_41627.txt
literary_E_71654.txt,how-to_huma_137140.txt
reviews_huma_77600.txt,chat_huma_41627.txt
reviews_huma_44403.txt,chat_huma_41627.txt
news_E_17832.txt,chat_huma_41627.txt
news_E_26148.txt,chat_huma_41627.txt
wikipedia_B_12298.txt,chat_huma_41627.txt
literary_huma_103846.txt,how-to_C_47238.txt
wikipedia_huma_99698.txt,chat_huma_41627.txt
tweets_huma_17987.txt,chat_huma_40679.txt
news_huma_119595.txt,chat_huma_41627.txt
literary_B_78833.txt,chat_huma_41627.txt
news_B_86845.txt,chat_A_17597.txt
reviews_huma_147145.txt,chat_huma_41627.txt
news_E_3309.txt,chat_huma_41627.txt
literary_huma_107374.txt,chat_huma_41627.txt
reviews_D_44836.txt,chat_huma_41627.txt
