,0
tweets_huma_101794.txt,chat_huma_17177.txt
literary_huma_43126.txt,how-to_C_74483.txt
wikipedia_huma_7762.txt,chat_huma_146357.txt
news_huma_51377.txt,how-to_huma_137140.txt
tweets_huma_95426.txt,chat_huma_9172.txt
reviews_huma_98564.txt,chat_huma_128729.txt
reviews_huma_149973.txt,chat_huma_146357.txt
literary_huma_88738.txt,how-to_C_47238.txt
reviews_huma_15570.txt,chat_C_16200.txt
tweets_huma_140444.txt,how-to_C_74483.txt
news_huma_106767.txt,chat_huma_17177.txt
wikipedia_C_128401.txt,chat_huma_146357.txt
wikipedia_huma_25110.txt,chat_huma_61886.txt
literary_huma_152888.txt,chat_huma_128729.txt
literary_huma_91320.txt,how-to_C_47238.txt
news_huma_131782.txt,chat_huma_17177.txt
literary_huma_62243.txt,chat_huma_17177.txt
tweets_huma_120749.txt,chat_huma_146357.txt
wikipedia_huma_26147.txt,chat_huma_61886.txt
wikipedia_huma_34327.txt,chat_huma_146357.txt
literary_C_100050.txt,chat_huma_61886.txt
wikipedia_huma_44826.txt,how-to_huma_137140.txt
news_huma_800.txt,how-to_C_47238.txt
wikipedia_huma_106699.txt,chat_huma_17177.txt
reviews_huma_89648.txt,how-to_C_47238.txt
reviews_huma_129482.txt,chat_huma_17177.txt
wikipedia_huma_40857.txt,chat_huma_61886.txt
literary_huma_151804.txt,chat_huma_17177.txt
literary_huma_106986.txt,how-to_C_74483.txt
reviews_C_36014.txt,how-to_C_47238.txt
tweets_C_31441.txt,chat_huma_28997.txt
reviews_huma_86976.txt,how-to_C_47238.txt
tweets_huma_120570.txt,chat_huma_91027.txt
literary_C_137053.txt,chat_huma_128024.txt
reviews_C_39885.txt,how-to_C_47238.txt
tweets_huma_46111.txt,chat_huma_128729.txt
news_huma_139528.txt,how-to_C_47238.txt
literary_huma_6047.txt,how-to_C_47238.txt
wikipedia_huma_134499.txt,chat_C_110142.txt
literary_huma_6877.txt,how-to_huma_137140.txt
news_huma_77729.txt,chat_huma_17177.txt
tweets_huma_125518.txt,chat_huma_61886.txt
literary_huma_22116.txt,how-to_huma_136779.txt
literary_huma_18991.txt,chat_huma_128729.txt
news_huma_476.txt,how-to_C_47238.txt
wikipedia_huma_66128.txt,how-to_C_74483.txt
wikipedia_huma_65466.txt,chat_huma_128729.txt
wikipedia_C_54857.txt,how-to_C_47238.txt
wikipedia_huma_104517.txt,chat_huma_17177.txt
reviews_huma_135869.txt,how-to_C_47238.txt
literary_huma_30077.txt,chat_huma_17177.txt
news_huma_147528.txt,chat_huma_17177.txt
literary_huma_78285.txt,how-to_C_47238.txt
news_C_85295.txt,how-to_C_47238.txt
wikipedia_huma_61489.txt,how-to_huma_45448.txt
reviews_huma_163.txt,how-to_huma_137140.txt
news_C_64521.txt,how-to_C_47238.txt
wikipedia_huma_30841.txt,chat_huma_61886.txt
reviews_huma_82449.txt,chat_huma_41162.txt
wikipedia_huma_58892.txt,chat_huma_61886.txt
reviews_huma_139568.txt,chat_huma_128729.txt
reviews_huma_75426.txt,how-to_C_47238.txt
wikipedia_huma_50864.txt,chat_huma_17177.txt
reviews_huma_22501.txt,chat_huma_128729.txt
literary_huma_59762.txt,how-to_C_47238.txt
tweets_huma_26537.txt,chat_huma_128729.txt
wikipedia_huma_1340.txt,chat_huma_128729.txt
wikipedia_huma_52601.txt,chat_C_110142.txt
literary_huma_57977.txt,how-to_C_47238.txt
reviews_huma_28411.txt,how-to_C_47238.txt
wikipedia_C_58188.txt,chat_huma_84158.txt
tweets_huma_127946.txt,chat_huma_148655.txt
tweets_huma_103370.txt,chat_huma_15763.txt
news_huma_33824.txt,chat_huma_17177.txt
literary_huma_123086.txt,how-to_C_47238.txt
wikipedia_huma_152917.txt,chat_huma_84158.txt
reviews_huma_41033.txt,how-to_C_47238.txt
wikipedia_huma_47280.txt,how-to_huma_137140.txt
wikipedia_huma_63399.txt,chat_huma_61886.txt
literary_huma_6347.txt,chat_huma_17177.txt
reviews_huma_28046.txt,how-to_C_47238.txt
wikipedia_C_37368.txt,chat_huma_84158.txt
wikipedia_huma_53055.txt,chat_huma_17177.txt
news_huma_81629.txt,chat_huma_61886.txt
reviews_huma_51181.txt,how-to_C_47238.txt
wikipedia_huma_109036.txt,chat_huma_146357.txt
reviews_huma_104534.txt,chat_huma_17177.txt
news_huma_142352.txt,how-to_C_74483.txt
wikipedia_C_47414.txt,how-to_huma_137140.txt
tweets_huma_133226.txt,chat_huma_135305.txt
wikipedia_huma_36534.txt,chat_huma_146357.txt
literary_huma_17136.txt,chat_huma_128729.txt
reviews_huma_152085.txt,how-to_C_74483.txt
news_huma_22181.txt,how-to_C_47238.txt
literary_huma_113581.txt,chat_huma_17177.txt
reviews_huma_52848.txt,chat_huma_17177.txt
wikipedia_huma_14694.txt,chat_huma_17177.txt
literary_huma_85749.txt,how-to_C_47238.txt
literary_C_84415.txt,how-to_C_74483.txt
literary_huma_79788.txt,how-to_C_47238.txt
wikipedia_huma_37141.txt,chat_huma_128729.txt
literary_C_84702.txt,how-to_C_47238.txt
reviews_huma_113927.txt,how-to_C_47238.txt
tweets_huma_96276.txt,chat_huma_146357.txt
literary_huma_86444.txt,how-to_huma_137140.txt
literary_huma_34493.txt,how-to_C_47238.txt
literary_huma_113898.txt,how-to_huma_45448.txt
reviews_huma_72939.txt,how-to_huma_137140.txt
reviews_huma_81783.txt,how-to_C_47238.txt
wikipedia_huma_108865.txt,chat_huma_61886.txt
literary_huma_33299.txt,chat_huma_61886.txt
reviews_huma_819.txt,how-to_C_47238.txt
tweets_huma_67845.txt,how-to_C_47238.txt
news_huma_88384.txt,how-to_C_47238.txt
news_C_112277.txt,chat_huma_17841.txt
wikipedia_huma_150137.txt,chat_huma_146357.txt
literary_C_61770.txt,chat_huma_61886.txt
tweets_huma_80691.txt,chat_huma_146357.txt
wikipedia_huma_115856.txt,chat_huma_61886.txt
news_huma_24831.txt,chat_huma_17177.txt
wikipedia_huma_122001.txt,chat_huma_61886.txt
news_huma_84219.txt,how-to_huma_30927.txt
reviews_huma_147012.txt,chat_huma_17177.txt
reviews_huma_126536.txt,how-to_C_47238.txt
literary_huma_24721.txt,how-to_huma_137140.txt
news_huma_35377.txt,how-to_C_47238.txt
wikipedia_C_141698.txt,chat_huma_146357.txt
literary_huma_125724.txt,chat_huma_17177.txt
wikipedia_C_13172.txt,chat_huma_61886.txt
wikipedia_huma_39048.txt,chat_huma_128729.txt
reviews_huma_139297.txt,how-to_C_47238.txt
literary_huma_151207.txt,chat_huma_17177.txt
news_C_138594.txt,how-to_C_47238.txt
news_huma_130544.txt,how-to_C_47238.txt
reviews_C_113709.txt,chat_C_139800.txt
reviews_huma_109588.txt,how-to_C_47238.txt
wikipedia_huma_13788.txt,chat_huma_146357.txt
reviews_C_54664.txt,how-to_huma_79774.txt
news_huma_101678.txt,how-to_C_74483.txt
literary_huma_59178.txt,how-to_C_47238.txt
literary_huma_61583.txt,how-to_huma_137140.txt
tweets_huma_51360.txt,chat_huma_146357.txt
news_huma_38878.txt,how-to_C_74483.txt
reviews_C_144448.txt,how-to_C_47238.txt
literary_C_27754.txt,how-to_C_47238.txt
reviews_huma_21427.txt,chat_huma_128729.txt
reviews_huma_68039.txt,how-to_C_47238.txt
news_huma_23951.txt,how-to_huma_137140.txt
wikipedia_huma_96237.txt,how-to_C_74483.txt
news_huma_105353.txt,chat_huma_17177.txt
reviews_C_100507.txt,chat_huma_17177.txt
literary_huma_107353.txt,chat_C_110142.txt
reviews_huma_59520.txt,how-to_C_59309.txt
tweets_huma_73942.txt,how-to_huma_137140.txt
reviews_huma_75930.txt,how-to_C_47238.txt
literary_huma_115201.txt,how-to_huma_137140.txt
news_C_139553.txt,how-to_C_47238.txt
reviews_huma_115017.txt,how-to_C_47238.txt
reviews_huma_50490.txt,how-to_C_47238.txt
news_huma_76995.txt,how-to_huma_16621.txt
news_huma_100148.txt,how-to_C_74483.txt
news_huma_106064.txt,how-to_huma_64900.txt
news_huma_38688.txt,how-to_C_74483.txt
literary_huma_100690.txt,chat_huma_17177.txt
news_huma_66415.txt,chat_huma_61886.txt
wikipedia_huma_115432.txt,chat_huma_17177.txt
news_huma_7685.txt,chat_huma_17177.txt
news_huma_27725.txt,how-to_huma_1826.txt
wikipedia_huma_118943.txt,how-to_huma_137140.txt
reviews_huma_30928.txt,how-to_C_11647.txt
literary_huma_84010.txt,chat_huma_17177.txt
literary_huma_101452.txt,chat_huma_128729.txt
literary_huma_30044.txt,chat_huma_17177.txt
reviews_huma_121128.txt,how-to_C_74483.txt
tweets_huma_38201.txt,chat_C_16200.txt
wikipedia_huma_57824.txt,how-to_C_74483.txt
news_huma_124562.txt,chat_huma_61886.txt
literary_C_141955.txt,how-to_C_47238.txt
news_huma_129722.txt,how-to_C_47238.txt
reviews_C_118227.txt,chat_huma_28997.txt
wikipedia_huma_132068.txt,how-to_C_47238.txt
news_huma_67785.txt,chat_huma_61886.txt
news_C_127379.txt,how-to_huma_79270.txt
literary_huma_144030.txt,chat_huma_128729.txt
news_huma_142611.txt,how-to_huma_137140.txt
reviews_huma_13519.txt,chat_huma_128729.txt
wikipedia_huma_21701.txt,chat_huma_17177.txt
literary_huma_40159.txt,how-to_C_47238.txt
literary_huma_42188.txt,how-to_C_47238.txt
tweets_huma_79638.txt,chat_huma_61886.txt
reviews_huma_30284.txt,how-to_huma_122019.txt
tweets_huma_78755.txt,chat_huma_128729.txt
wikipedia_huma_145516.txt,how-to_huma_77610.txt
reviews_huma_950.txt,how-to_C_47238.txt
wikipedia_huma_116354.txt,how-to_C_47238.txt
reviews_huma_106962.txt,how-to_huma_136779.txt
wikipedia_C_50812.txt,how-to_C_47238.txt
literary_huma_125294.txt,how-to_huma_45448.txt
tweets_huma_110152.txt,chat_huma_9172.txt
reviews_huma_101061.txt,chat_huma_17177.txt
wikipedia_huma_96653.txt,chat_huma_61886.txt
wikipedia_huma_42868.txt,how-to_C_74483.txt
news_huma_77206.txt,how-to_huma_137140.txt
reviews_huma_87309.txt,chat_huma_17177.txt
tweets_huma_147845.txt,chat_huma_26039.txt
news_huma_10664.txt,how-to_C_24640.txt
reviews_huma_80449.txt,chat_huma_146357.txt
tweets_huma_7605.txt,chat_huma_52459.txt
reviews_huma_118682.txt,how-to_C_47238.txt
literary_huma_102922.txt,how-to_C_47238.txt
news_huma_77081.txt,chat_huma_61886.txt
news_huma_8341.txt,chat_huma_22098.txt
wikipedia_huma_34918.txt,chat_huma_61886.txt
news_huma_30931.txt,chat_huma_61886.txt
reviews_huma_21196.txt,how-to_C_47238.txt
news_C_111744.txt,chat_huma_128729.txt
tweets_huma_21222.txt,chat_huma_144491.txt
literary_huma_33643.txt,how-to_C_47238.txt
reviews_huma_73684.txt,how-to_C_47238.txt
wikipedia_huma_26660.txt,how-to_huma_1826.txt
news_huma_50624.txt,how-to_huma_137140.txt
wikipedia_huma_84238.txt,chat_huma_146357.txt
wikipedia_huma_55776.txt,chat_huma_61886.txt
news_huma_51040.txt,how-to_huma_137140.txt
wikipedia_huma_60915.txt,chat_huma_17177.txt
news_huma_136923.txt,chat_huma_17177.txt
reviews_huma_56597.txt,how-to_C_47238.txt
reviews_huma_77600.txt,how-to_huma_137140.txt
reviews_huma_44403.txt,chat_huma_17177.txt
literary_huma_103846.txt,how-to_C_47238.txt
wikipedia_huma_99698.txt,how-to_C_74483.txt
tweets_huma_17987.txt,chat_huma_17177.txt
news_huma_119595.txt,how-to_C_47238.txt
reviews_huma_147145.txt,chat_huma_61886.txt
literary_huma_107374.txt,how-to_C_47238.txt
tweets_huma_146262.txt,chat_huma_144491.txt
news_huma_37878.txt,how-to_huma_137140.txt
wikipedia_C_40635.txt,chat_huma_17177.txt
literary_huma_23263.txt,how-to_C_47238.txt
news_huma_82946.txt,how-to_C_47238.txt
wikipedia_C_90220.txt,how-to_C_47238.txt
reviews_huma_19795.txt,chat_huma_61886.txt
reviews_C_22990.txt,how-to_C_47238.txt
tweets_huma_85893.txt,chat_huma_128729.txt
reviews_huma_68993.txt,chat_huma_17177.txt
news_huma_114726.txt,how-to_C_47238.txt
literary_huma_116687.txt,how-to_huma_137140.txt
wikipedia_C_15623.txt,chat_huma_146357.txt
wikipedia_C_80561.txt,how-to_huma_137140.txt
reviews_huma_58107.txt,chat_huma_17177.txt
news_huma_83092.txt,how-to_huma_137140.txt
reviews_huma_77012.txt,chat_huma_128729.txt
reviews_huma_76400.txt,chat_huma_17177.txt
literary_C_16701.txt,chat_huma_44747.txt
literary_C_86108.txt,how-to_C_47238.txt
wikipedia_huma_102543.txt,chat_huma_61886.txt
reviews_huma_73841.txt,chat_huma_17177.txt
news_huma_63943.txt,how-to_huma_137140.txt
wikipedia_C_127572.txt,how-to_C_47238.txt
news_huma_46957.txt,how-to_huma_137140.txt
news_C_71465.txt,how-to_C_47238.txt
wikipedia_huma_48387.txt,how-to_huma_137140.txt
tweets_huma_100702.txt,chat_huma_146357.txt
literary_C_86600.txt,chat_huma_9172.txt
literary_huma_148829.txt,how-to_C_47238.txt
news_huma_147221.txt,how-to_C_74483.txt
literary_huma_52220.txt,how-to_C_47238.txt
wikipedia_huma_97894.txt,how-to_huma_137140.txt
wikipedia_huma_98421.txt,chat_huma_146357.txt
wikipedia_huma_145930.txt,chat_huma_61886.txt
tweets_huma_31031.txt,chat_huma_10598.txt
reviews_huma_51101.txt,how-to_C_47238.txt
reviews_huma_43772.txt,how-to_C_47238.txt
news_huma_97530.txt,chat_huma_17177.txt
tweets_huma_28872.txt,chat_huma_135305.txt
reviews_C_19515.txt,chat_huma_146357.txt
wikipedia_huma_47981.txt,chat_huma_61886.txt
literary_huma_3974.txt,how-to_C_47238.txt
literary_huma_127730.txt,chat_huma_17177.txt
wikipedia_huma_106838.txt,how-to_C_74483.txt
literary_huma_66653.txt,how-to_C_74483.txt
literary_huma_97951.txt,how-to_C_74483.txt
news_huma_78000.txt,chat_huma_61886.txt
literary_huma_89434.txt,how-to_huma_137140.txt
reviews_huma_4964.txt,how-to_C_59309.txt
literary_huma_34917.txt,how-to_C_47238.txt
literary_huma_45550.txt,how-to_huma_137140.txt
news_huma_132221.txt,how-to_huma_137140.txt
news_C_64328.txt,chat_huma_128729.txt
news_huma_61429.txt,how-to_C_47238.txt
reviews_huma_11492.txt,how-to_huma_137140.txt
reviews_huma_71144.txt,how-to_C_47238.txt
wikipedia_huma_5167.txt,how-to_huma_137140.txt
reviews_huma_47577.txt,chat_huma_61886.txt
reviews_C_30820.txt,how-to_C_47238.txt
wikipedia_huma_48506.txt,chat_huma_61886.txt
literary_huma_125374.txt,chat_huma_128729.txt
wikipedia_C_106070.txt,chat_huma_61886.txt
news_C_43217.txt,chat_huma_128729.txt
literary_huma_89917.txt,chat_huma_17177.txt
tweets_huma_64711.txt,how-to_huma_137140.txt
reviews_huma_104253.txt,how-to_C_47238.txt
wikipedia_huma_80150.txt,how-to_C_74483.txt
reviews_huma_77428.txt,chat_huma_17177.txt
wikipedia_huma_73331.txt,chat_huma_146357.txt
literary_huma_128722.txt,how-to_huma_137140.txt
news_huma_80670.txt,how-to_huma_137140.txt
literary_huma_72676.txt,how-to_huma_45448.txt
reviews_huma_116874.txt,how-to_C_74483.txt
tweets_huma_54701.txt,chat_huma_128729.txt
news_huma_143383.txt,how-to_C_74483.txt
literary_huma_134456.txt,chat_huma_128729.txt
wikipedia_huma_12593.txt,chat_huma_61886.txt
wikipedia_huma_101774.txt,chat_huma_17177.txt
news_huma_34932.txt,chat_huma_61886.txt
literary_huma_54250.txt,how-to_huma_137140.txt
news_huma_119784.txt,how-to_C_47238.txt
literary_huma_6766.txt,how-to_C_47238.txt
reviews_huma_7869.txt,chat_huma_17177.txt
literary_huma_12827.txt,how-to_huma_137140.txt
wikipedia_huma_73318.txt,how-to_huma_137140.txt
literary_huma_3276.txt,how-to_huma_137140.txt
tweets_huma_114873.txt,chat_huma_128729.txt
wikipedia_huma_42742.txt,how-to_C_47238.txt
news_huma_54021.txt,how-to_huma_99946.txt
news_huma_146481.txt,chat_huma_17177.txt
tweets_C_26220.txt,how-to_C_47238.txt
wikipedia_huma_82350.txt,chat_huma_128729.txt
wikipedia_huma_4455.txt,how-to_C_74483.txt
news_huma_138345.txt,how-to_huma_137140.txt
wikipedia_huma_108232.txt,how-to_huma_1826.txt
wikipedia_huma_135183.txt,how-to_huma_137140.txt
news_huma_150837.txt,how-to_C_47238.txt
tweets_huma_15822.txt,chat_huma_28997.txt
wikipedia_huma_92478.txt,chat_huma_146357.txt
news_huma_152312.txt,chat_huma_17177.txt
literary_C_147956.txt,chat_huma_61886.txt
news_huma_39625.txt,how-to_huma_137140.txt
reviews_huma_44899.txt,how-to_C_47238.txt
tweets_huma_51877.txt,chat_huma_17177.txt
tweets_huma_54501.txt,chat_huma_61886.txt
news_C_37357.txt,chat_huma_128729.txt
reviews_huma_122355.txt,how-to_C_47238.txt
literary_huma_125985.txt,how-to_huma_137140.txt
reviews_huma_140686.txt,chat_huma_146357.txt
reviews_huma_68864.txt,how-to_C_74483.txt
wikipedia_C_5643.txt,chat_huma_111543.txt
news_huma_55940.txt,how-to_huma_137140.txt
literary_huma_126224.txt,how-to_C_47238.txt
literary_huma_9465.txt,how-to_C_47238.txt
wikipedia_huma_126551.txt,chat_huma_17177.txt
news_huma_42666.txt,how-to_C_74483.txt
wikipedia_huma_139927.txt,how-to_C_74483.txt
wikipedia_huma_134234.txt,how-to_C_47238.txt
reviews_huma_62514.txt,how-to_huma_137140.txt
wikipedia_C_124387.txt,chat_huma_17177.txt
tweets_huma_99206.txt,chat_C_16200.txt
wikipedia_C_43170.txt,chat_huma_61886.txt
news_huma_26491.txt,how-to_huma_137140.txt
literary_huma_57949.txt,chat_huma_128729.txt
reviews_huma_38945.txt,chat_huma_17177.txt
reviews_huma_119035.txt,chat_huma_17177.txt
literary_huma_118481.txt,chat_huma_17177.txt
wikipedia_huma_1525.txt,how-to_C_74483.txt
tweets_huma_76858.txt,chat_huma_61886.txt
news_huma_112269.txt,chat_huma_17177.txt
news_huma_52981.txt,chat_huma_17177.txt
literary_huma_3835.txt,how-to_huma_16621.txt
literary_C_150853.txt,chat_huma_17177.txt
reviews_huma_149279.txt,chat_huma_17177.txt
news_C_7423.txt,chat_huma_28997.txt
news_huma_74055.txt,how-to_C_47238.txt
reviews_huma_77978.txt,how-to_huma_87933.txt
tweets_huma_101256.txt,chat_huma_39816.txt
literary_huma_129967.txt,chat_huma_61886.txt
wikipedia_huma_141523.txt,chat_huma_61886.txt
literary_huma_50972.txt,how-to_huma_137140.txt
literary_C_84430.txt,chat_huma_128729.txt
literary_huma_51447.txt,how-to_C_47238.txt
reviews_C_12959.txt,chat_C_139800.txt
reviews_huma_103717.txt,how-to_C_47238.txt
literary_huma_3537.txt,how-to_huma_16621.txt
literary_huma_142170.txt,how-to_huma_137140.txt
reviews_huma_59052.txt,how-to_C_47238.txt
tweets_huma_143698.txt,chat_C_16200.txt
news_huma_52753.txt,chat_huma_17177.txt
wikipedia_C_57810.txt,chat_huma_61886.txt
tweets_huma_100876.txt,how-to_huma_75652.txt
reviews_huma_74309.txt,how-to_huma_69650.txt
literary_C_6694.txt,chat_huma_33985.txt
wikipedia_C_150620.txt,chat_huma_61886.txt
reviews_huma_73951.txt,chat_huma_17177.txt
news_huma_79051.txt,chat_huma_17177.txt
wikipedia_huma_17344.txt,how-to_C_74483.txt
news_C_93227.txt,chat_huma_17177.txt
news_huma_151548.txt,chat_huma_17177.txt
reviews_huma_13003.txt,how-to_C_47238.txt
reviews_huma_40670.txt,how-to_C_47238.txt
literary_C_90068.txt,how-to_C_47238.txt
literary_huma_137604.txt,how-to_C_47238.txt
news_huma_56051.txt,chat_huma_17177.txt
tweets_huma_132630.txt,how-to_huma_24146.txt
wikipedia_huma_3421.txt,how-to_C_74483.txt
wikipedia_huma_22561.txt,chat_huma_146357.txt
literary_huma_44938.txt,chat_huma_17177.txt
wikipedia_huma_43155.txt,how-to_huma_137140.txt
wikipedia_huma_35341.txt,chat_huma_61886.txt
tweets_huma_110683.txt,chat_huma_61886.txt
reviews_huma_113171.txt,how-to_huma_137140.txt
reviews_huma_104495.txt,chat_huma_17177.txt
news_C_28450.txt,how-to_C_47238.txt
wikipedia_huma_55483.txt,how-to_huma_137140.txt
reviews_huma_43453.txt,chat_huma_17177.txt
tweets_huma_306.txt,chat_huma_61886.txt
reviews_huma_85603.txt,chat_huma_41162.txt
literary_huma_109461.txt,how-to_C_74483.txt
news_huma_91671.txt,how-to_huma_137140.txt
reviews_huma_13921.txt,chat_huma_61886.txt
reviews_huma_24913.txt,how-to_huma_137140.txt
reviews_huma_149561.txt,chat_huma_17177.txt
literary_huma_27402.txt,how-to_C_47238.txt
news_huma_91773.txt,chat_huma_128729.txt
reviews_huma_14043.txt,chat_huma_17177.txt
reviews_C_152235.txt,chat_C_139800.txt
news_huma_140029.txt,chat_huma_51418.txt
literary_huma_17704.txt,how-to_C_47238.txt
literary_huma_53439.txt,chat_huma_17177.txt
tweets_huma_86984.txt,chat_huma_17177.txt
wikipedia_huma_81777.txt,chat_huma_17177.txt
news_huma_43371.txt,chat_huma_128729.txt
literary_huma_74044.txt,chat_huma_17177.txt
wikipedia_C_27707.txt,chat_huma_146357.txt
news_huma_6147.txt,how-to_huma_2930.txt
news_huma_145928.txt,how-to_huma_137140.txt
reviews_huma_105935.txt,how-to_C_74483.txt
literary_huma_21108.txt,how-to_C_74483.txt
tweets_C_15663.txt,chat_huma_28997.txt
news_huma_70241.txt,chat_huma_17177.txt
tweets_huma_110223.txt,chat_huma_61886.txt
news_huma_22512.txt,chat_huma_17177.txt
wikipedia_huma_23417.txt,chat_huma_146357.txt
wikipedia_huma_58665.txt,how-to_C_74483.txt
reviews_huma_55189.txt,how-to_C_47238.txt
tweets_huma_148603.txt,chat_C_92105.txt
news_huma_89054.txt,how-to_C_74483.txt
news_huma_111873.txt,chat_huma_128729.txt
news_C_118719.txt,chat_huma_61886.txt
news_huma_33877.txt,chat_huma_17177.txt
reviews_huma_82490.txt,chat_huma_41162.txt
literary_huma_32265.txt,how-to_C_74483.txt
reviews_huma_92687.txt,how-to_C_47238.txt
